id,name
étoffe_dorure_d'or~product_simplification,étoffe dorure d'or
étoffe_dorure_d'argent_et_d'or~product_simplification,étoffe dorure d'argent et d'or
étoffe_dorure_d'argent_et_d'or_faux~product_simplification,étoffe dorure d'argent et d'or faux
farine_en_gruau~product_simplification,farine en gruau
faux~product_simplification,faux
faux_et_faucilles~product_simplification,faux et faucilles
acier_et_fer~product_simplification,acier et fer
poêles_à_frire_de_fer~product_simplification,poêles à frire de fer
ouvrages_de_fer-blanc~product_simplification,ouvrages de fer-blanc
poêles_de_fer~product_simplification,poêles de fer
scies_de_fer~product_simplification,scies de fer
feuilles~product_simplification,feuilles
fèves_et_pois~product_simplification,fèves et pois
fil_de_chanvre_ou_de_lin~product_simplification,fil de chanvre ou de lin
fil_de_chanvre_ou_de_lin_écru_retors~product_simplification,fil de chanvre ou de lin écru retors
filets~product_simplification,filets
sennes~product_simplification,sennes
vin_ordinaire~product_simplification,vin ordinaire
forme_à_sucre_et_pots~product_simplification,forme à sucre et pots
paille~product_simplification,paille
fruits_confits_à_l'eau-de-vie~product_simplification,fruits confits à l'eau-de-vie
prunes_Brignoles~product_simplification,prunes Brignoles
prunes_sèches~product_simplification,prunes sèches
prunes~product_simplification,prunes
raisin_sec_de_Corinthe~product_simplification,raisin sec de Corinthe
galon_d'argent~product_simplification,galon d'argent
galon_de_fil~product_simplification,galon de fil
gaze_en_crêpe~product_simplification,gaze en crêpe
gilets_de_soie~product_simplification,gilets de soie
graine_de_chanvre~product_simplification,graine de chanvre
graine_de_jardin~product_simplification,graine de jardin
graine_grasse~product_simplification,graine grasse
grains_de_verre~product_simplification,grains de verre
guinée~product_simplification,guinée
harengs~product_simplification,harengs
harengs_salés~product_simplification,harengs salés
horloge~product_simplification,horloge
montres_d'argent~product_simplification,montres d'argent
horlogerie~product_simplification,horlogerie
huile_de_faine_et_de_noix~product_simplification,huile de faine et de noix
ouvrages_de_jonc~product_simplification,ouvrages de jonc
plumes_à_écrire~product_simplification,plumes à écrire
faucilles_et_faux_et_fil_de_laiton_et_limes~product_simplification,faucilles et faux et fil de laiton et limes
savon~product_simplification,savon
ouvrages_de_cuivre_doré_et_argenté~product_simplification,ouvrages de cuivre doré et argenté
poudre_à_tirer~product_simplification,poudre à tirer
langues_et_noves_de_morue~product_simplification,langues et noves de morue
registres_blancs~product_simplification,registres blancs
limes~product_simplification,limes
mélasse~product_simplification,mélasse
liqueurs_et_sirop~product_simplification,liqueurs et sirop
maquereaux~product_simplification,maquereaux
mouchoirs_des_Indes~product_simplification,mouchoirs des Indes
mobilier~product_simplification,mobilier
mâtereaux~product_simplification,mâtereaux
pierres_à_bâtir_chaux_et_plâtre~product_simplification,pierres à bâtir chaux et plâtre
pain_de_navette~product_simplification,pain de navette
mâtures_complètes~product_simplification,mâtures complètes
mâtures~product_simplification,mâtures
fonçaille~product_simplification,fonçaille
neganepeau~product_simplification,neganepeau
nicanéas~product_simplification,nicanéas
salpêtre_brut~product_simplification,salpêtre brut
oignons_de_fleurs~product_simplification,oignons de fleurs
outils_de_menuiserie~product_simplification,outils de menuiserie
peignes_de_buis~product_simplification,peignes de buis
souliers_de_soie~product_simplification,souliers de soie
sellerie_de_cuir~product_simplification,sellerie de cuir
pipes_à_fumer~product_simplification,pipes à fumer
tuiles_de_terre_cuite~product_simplification,tuiles de terre cuite
souliers_pour_homme~product_simplification,souliers pour homme
souliers~product_simplification,souliers
souliers_pour_femme~product_simplification,souliers pour femme
papier_blanc~product_simplification,papier blanc
papier_de_Gênes_petit~product_simplification,papier de Gênes petit
peaux_apprêtées_de_mouton~product_simplification,peaux apprêtées de mouton
peaux_de_chèvre~product_simplification,peaux de chèvre
peaux_de_daim~product_simplification,peaux de daim
peaux_de_lièvre~product_simplification,peaux de lièvre
peaux_de_maroquins~product_simplification,peaux de maroquins
peaux_de_martre~product_simplification,peaux de martre
peaux_de_veau~product_simplification,peaux de veau
pelleterie_crue~product_simplification,pelleterie crue
pierres_ponces~product_simplification,pierres ponces
plants_d'oranger~product_simplification,plants d'oranger
plomb_en_saumon~product_simplification,plomb en saumon
édredon_de_plume~product_simplification,édredon de plume
thon_mariné~product_simplification,thon mariné
stockfisch~product_simplification,stockfisch
sardines_salées~product_simplification,sardines salées
morue_et_stockfisch~product_simplification,morue et stockfisch
poisson_salé~product_simplification,poisson salé
pots_de_grès~product_simplification,pots de grès
quincaillerie_d'acier~product_simplification,quincaillerie d'acier
quincaillerie_de_cuivre~product_simplification,quincaillerie de cuivre
térébenthine_compacte~product_simplification,térébenthine compacte
térébenthine_liquide~product_simplification,térébenthine liquide
rognons_de_castor~product_simplification,rognons de castor
ruban_de_fil_et_de_laine~product_simplification,ruban de fil et de laine
ruban_et_passementerie_diverses_celles_de_soie_et_dorure_exceptées~product_simplification,ruban et passementerie diverses celles de soie et dorure exceptées
sulfate_de_potasse~product_simplification,sulfate de potasse
selles_communes~product_simplification,selles communes
selles_de_velours~product_simplification,selles de velours
souliers_brodés_et_pour_femme~product_simplification,souliers brodés et pour femme
sucre~product_simplification,sucre
tapis_de_laine~product_simplification,tapis de laine
tapis_de_laine_simples~product_simplification,tapis de laine simples
terre_à_faïence~product_simplification,terre à faïence
toile_à_carreaux~product_simplification,toile à carreaux
toile_de_Bretagne_bas_brins~product_simplification,toile de Bretagne bas brins
toile_de_Bretagne_pour_voile~product_simplification,toile de Bretagne pour voile
toile_de_Vimoutiers~product_simplification,toile de Vimoutiers
toile_de_Bretagne_de_ménage~product_simplification,toile de Bretagne de ménage
toile_de_Bretagne_gratienne~product_simplification,toile de Bretagne gratienne
toile_de_Bretagne_large~product_simplification,toile de Bretagne large
locronan~product_simplification,locronan
toile_de_Bretagne_rousse~product_simplification,toile de Bretagne rousse
toile_de_couleur~product_simplification,toile de couleur
toile_de_Mortagne~product_simplification,toile de Mortagne
toile_de_Vitré~product_simplification,toile de Vitré
toile_de_chanvre_d'étoupes~product_simplification,toile de chanvre d'étoupes
toile_de_lin_de_Rouen~product_simplification,toile de lin de Rouen
toile_de_lin_de_Saint-Quentin~product_simplification,toile de lin de Saint-Quentin
toile_de_lin_teinte~product_simplification,toile de lin teinte
outils_de_pêche~product_simplification,outils de pêche
verres~product_simplification,verres
verres_de_cristal~product_simplification,verres de cristal
vin_de_Blaye~product_simplification,vin de Blaye
vin_de_Bourg~product_simplification,vin de Bourg
vin_de_Bourgogne~product_simplification,vin de Bourgogne
vin_d'Alicante~product_simplification,vin d'Alicante
vin_de_Mâcon~product_simplification,vin de Mâcon
vin_de_Madère~product_simplification,vin de Madère
vin_de_Rota~product_simplification,vin de Rota
vin_de_Tinto~product_simplification,vin de Tinto
vin_de_Xérès~product_simplification,vin de Xérès
acide_vitriolique_et_huile_de_vitriol~product_simplification,acide vitriolique et huile de vitriol
ouvrages_d'acier~product_simplification,ouvrages d'acier
agaric~product_simplification,agaric
agrès~product_simplification,agrès
voile_de_navire~product_simplification,voile de navire
natron~product_simplification,natron
alibanies~product_simplification,alibanies
alouettes~product_simplification,alouettes
ambre_jaune~product_simplification,ambre jaune
anchois~product_simplification,anchois
anchois_salés~product_simplification,anchois salés
arak~product_simplification,arak
arbres~product_simplification,arbres
argenterie~product_simplification,argenterie
argenterie_et_orfèvrerie~product_simplification,argenterie et orfèvrerie
monnaies_d'or~product_simplification,monnaies d'or
boucaniers~product_simplification,boucaniers
baïonnettes~product_simplification,baïonnettes
sabres_de_traite~product_simplification,sabres de traite
armoires_d'acajou~product_simplification,armoires d'acajou
asa_fœtida~product_simplification,asa fœtida
plants_d'asperges~product_simplification,plants d'asperges
grains~product_simplification,grains
marchandises_permises~product_simplification,marchandises permises
baleine_en_fanon~product_simplification,baleine en fanon
baracan~product_simplification,baracan
barbançons_de_grès~product_simplification,barbançons de grès
barbançons_de_terre~product_simplification,barbançons de terre
barres_de_cabestan~product_simplification,barres de cabestan
barriques_vides~product_simplification,barriques vides
basanes_tannées~product_simplification,basanes tannées
